Items: 500
Max score assuming infinite container: 2311
Gen #0 | Best score: 349 | Gen avg: 277.37 | Current optimal: 349 | Optimal ID: d78ef442f6cc9478651211e0a509326c | Wasted room: 132
Gen #6961 | Best score: 396 | Gen avg: 222.87 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6962 | Best score: 388 | Gen avg: 218.24 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6963 | Best score: 388 | Gen avg: 217.62 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6964 | Best score: 388 | Gen avg: 212.31 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6965 | Best score: 388 | Gen avg: 219.83 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6966 | Best score: 388 | Gen avg: 214.35 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6967 | Best score: 388 | Gen avg: 214.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6968 | Best score: 388 | Gen avg: 211.07 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6969 | Best score: 388 | Gen avg: 220.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6970 | Best score: 388 | Gen avg: 218.46 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6971 | Best score: 388 | Gen avg: 216.86 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6972 | Best score: 388 | Gen avg: 223.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6973 | Best score: 388 | Gen avg: 221.71 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6974 | Best score: 388 | Gen avg: 225.04 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6975 | Best score: 388 | Gen avg: 227.13 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6976 | Best score: 388 | Gen avg: 227.80 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6977 | Best score: 388 | Gen avg: 235.85 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6978 | Best score: 388 | Gen avg: 230.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6979 | Best score: 388 | Gen avg: 233.18 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6980 | Best score: 388 | Gen avg: 233.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6981 | Best score: 388 | Gen avg: 233.92 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6982 | Best score: 388 | Gen avg: 239.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6983 | Best score: 388 | Gen avg: 231.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6984 | Best score: 388 | Gen avg: 229.86 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6985 | Best score: 388 | Gen avg: 234.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6986 | Best score: 389 | Gen avg: 226.16 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6987 | Best score: 389 | Gen avg: 225.20 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6988 | Best score: 389 | Gen avg: 224.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6989 | Best score: 389 | Gen avg: 227.85 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6990 | Best score: 389 | Gen avg: 233.56 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6991 | Best score: 389 | Gen avg: 224.48 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6992 | Best score: 389 | Gen avg: 225.04 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6993 | Best score: 389 | Gen avg: 218.06 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6994 | Best score: 389 | Gen avg: 212.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6995 | Best score: 389 | Gen avg: 217.89 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6996 | Best score: 389 | Gen avg: 216.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6997 | Best score: 389 | Gen avg: 224.49 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6998 | Best score: 389 | Gen avg: 224.81 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #6999 | Best score: 389 | Gen avg: 227.27 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7000 | Best score: 389 | Gen avg: 225.95 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7001 | Best score: 389 | Gen avg: 218.81 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7002 | Best score: 389 | Gen avg: 223.50 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7003 | Best score: 389 | Gen avg: 228.55 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7004 | Best score: 389 | Gen avg: 225.86 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7005 | Best score: 389 | Gen avg: 221.75 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7006 | Best score: 389 | Gen avg: 219.09 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7007 | Best score: 389 | Gen avg: 225.38 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7008 | Best score: 389 | Gen avg: 223.39 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7009 | Best score: 389 | Gen avg: 216.52 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7010 | Best score: 387 | Gen avg: 217.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7011 | Best score: 387 | Gen avg: 223.35 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7012 | Best score: 387 | Gen avg: 223.84 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7013 | Best score: 384 | Gen avg: 217.47 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7014 | Best score: 384 | Gen avg: 215.05 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7015 | Best score: 382 | Gen avg: 229.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7016 | Best score: 382 | Gen avg: 228.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7017 | Best score: 382 | Gen avg: 213.59 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7018 | Best score: 382 | Gen avg: 213.71 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7019 | Best score: 382 | Gen avg: 224.74 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7020 | Best score: 382 | Gen avg: 219.94 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7021 | Best score: 382 | Gen avg: 222.59 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7022 | Best score: 382 | Gen avg: 214.20 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7023 | Best score: 381 | Gen avg: 216.17 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7024 | Best score: 381 | Gen avg: 204.71 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7025 | Best score: 381 | Gen avg: 210.33 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7026 | Best score: 381 | Gen avg: 215.45 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7027 | Best score: 381 | Gen avg: 210.96 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7028 | Best score: 381 | Gen avg: 217.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7029 | Best score: 381 | Gen avg: 218.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7030 | Best score: 381 | Gen avg: 222.24 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7031 | Best score: 377 | Gen avg: 239.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7032 | Best score: 377 | Gen avg: 236.03 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7033 | Best score: 377 | Gen avg: 233.15 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7034 | Best score: 377 | Gen avg: 231.37 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7035 | Best score: 377 | Gen avg: 228.32 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7036 | Best score: 377 | Gen avg: 230.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7037 | Best score: 388 | Gen avg: 238.98 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7038 | Best score: 388 | Gen avg: 221.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7039 | Best score: 388 | Gen avg: 226.82 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7040 | Best score: 376 | Gen avg: 223.12 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7041 | Best score: 376 | Gen avg: 222.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7042 | Best score: 382 | Gen avg: 224.59 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7043 | Best score: 382 | Gen avg: 227.10 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7044 | Best score: 382 | Gen avg: 226.07 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7045 | Best score: 382 | Gen avg: 224.05 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7046 | Best score: 382 | Gen avg: 231.42 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7047 | Best score: 382 | Gen avg: 223.87 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7048 | Best score: 382 | Gen avg: 230.70 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7049 | Best score: 385 | Gen avg: 238.07 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7050 | Best score: 385 | Gen avg: 233.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7051 | Best score: 385 | Gen avg: 218.39 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7052 | Best score: 385 | Gen avg: 220.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7053 | Best score: 391 | Gen avg: 225.73 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7054 | Best score: 391 | Gen avg: 222.42 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7055 | Best score: 391 | Gen avg: 227.82 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7056 | Best score: 391 | Gen avg: 225.29 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7057 | Best score: 385 | Gen avg: 226.48 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7058 | Best score: 379 | Gen avg: 223.55 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7059 | Best score: 379 | Gen avg: 230.96 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7060 | Best score: 377 | Gen avg: 234.03 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7061 | Best score: 377 | Gen avg: 231.14 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7062 | Best score: 377 | Gen avg: 232.40 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7063 | Best score: 382 | Gen avg: 231.17 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7064 | Best score: 382 | Gen avg: 227.77 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7065 | Best score: 382 | Gen avg: 229.72 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7066 | Best score: 389 | Gen avg: 224.43 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7067 | Best score: 389 | Gen avg: 233.43 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7068 | Best score: 385 | Gen avg: 237.34 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7069 | Best score: 385 | Gen avg: 237.33 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7070 | Best score: 385 | Gen avg: 236.04 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7071 | Best score: 385 | Gen avg: 226.16 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7072 | Best score: 385 | Gen avg: 228.94 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7073 | Best score: 385 | Gen avg: 229.28 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7074 | Best score: 385 | Gen avg: 234.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7075 | Best score: 385 | Gen avg: 231.75 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7076 | Best score: 385 | Gen avg: 231.06 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7077 | Best score: 398 | Gen avg: 233.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7078 | Best score: 398 | Gen avg: 239.71 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7079 | Best score: 398 | Gen avg: 233.92 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7080 | Best score: 398 | Gen avg: 235.79 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7081 | Best score: 385 | Gen avg: 235.15 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7082 | Best score: 386 | Gen avg: 227.99 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7083 | Best score: 387 | Gen avg: 221.60 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7084 | Best score: 387 | Gen avg: 221.86 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7085 | Best score: 387 | Gen avg: 228.75 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7086 | Best score: 387 | Gen avg: 230.39 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7087 | Best score: 393 | Gen avg: 221.17 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7088 | Best score: 393 | Gen avg: 234.99 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7089 | Best score: 393 | Gen avg: 234.21 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7090 | Best score: 393 | Gen avg: 235.72 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7091 | Best score: 393 | Gen avg: 228.93 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7092 | Best score: 393 | Gen avg: 222.82 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7093 | Best score: 393 | Gen avg: 216.76 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7094 | Best score: 393 | Gen avg: 221.38 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7095 | Best score: 393 | Gen avg: 226.87 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7096 | Best score: 393 | Gen avg: 232.09 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7097 | Best score: 393 | Gen avg: 233.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7098 | Best score: 393 | Gen avg: 231.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7099 | Best score: 393 | Gen avg: 223.40 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7100 | Best score: 393 | Gen avg: 224.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7101 | Best score: 393 | Gen avg: 228.13 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7102 | Best score: 393 | Gen avg: 239.40 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7103 | Best score: 383 | Gen avg: 228.04 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7104 | Best score: 382 | Gen avg: 226.14 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7105 | Best score: 382 | Gen avg: 221.01 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7106 | Best score: 382 | Gen avg: 221.90 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7107 | Best score: 382 | Gen avg: 225.24 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7108 | Best score: 382 | Gen avg: 220.01 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7109 | Best score: 382 | Gen avg: 227.16 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7110 | Best score: 389 | Gen avg: 224.50 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7111 | Best score: 389 | Gen avg: 227.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7112 | Best score: 382 | Gen avg: 222.85 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7113 | Best score: 382 | Gen avg: 223.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7114 | Best score: 382 | Gen avg: 221.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7115 | Best score: 382 | Gen avg: 223.67 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7116 | Best score: 382 | Gen avg: 225.90 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7117 | Best score: 384 | Gen avg: 227.77 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #7118 | Best score: 384 | Gen avg: 219.23 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
